id,imdb_id_cleaned,title,year,release_date,budget,revenue,runtime,tmdb_rating,tmdb_votes,overview,genres,imdb_rating,imdb_votes
39037,1247662,The Good Guy,2009,2009-04-25,10000000,100688,90,5.594,139,"Ambitious young Manhattanite and urban conservationist Beth wants it all: a good job, good friends, and a good guy to share the city with. Of course that last one is often the trickiest of all. Beth falls hard for Tommy, a sexy, young Wall Street hot-shot. But just as everything seems to be falling into place, complications arise in the form of Tommy's sensitive and handsome co-worker Daniel. Beth soon learns that the game of love in the big city is a lot like Wall Street -- high risk, high reward and everybody has an angle.","Comedy, Romance",5.7,10059.0
17113,357110,The Ballad of Jack and Rose,2005,2005-02-25,1500000,712294,111,6.077,139,"Jack Slavin is an environmentalist with a heart condition who lives with his daughter, Rose, on an isolated island. While Jack fights against developers who wish to build in the area, he also craves more contact with other people. When he invites his girlfriend, Kathleen, and her sons, Rodney and Thaddius, to move in, Rose is upset. The complicated family dynamics makes things difficult for everyone in the house.",Drama,6.5,12697.0
592508,9531772,Sooryavanshi,2021,2021-11-05,13000000,37700000,145,5.802,139,"A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.","Action, Crime, Thriller",5.8,81358.0
13405,889588,The Children of Huang Shi,2008,2008-04-03,40000000,7785317,125,6.719,139,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.","Drama, War",7.0,10238.0
26579,368774,The Heart Is Deceitful Above All Things,2004,2004-09-15,74050,176153,98,5.896,139,"Young Jeremiah lives in a stable environment with loving foster parents until the day his troubled mother, Sarah, returns to claim him. Jeremiah becomes swept up in his mother's dangerous world of drugs, seedy hotels, strip joints and revolving lovers. Salvation comes in the form of the boy's ultrareligious grandparents, but soon Jeremiah's mother returns. Maternal love binds the pair together on the road until Sarah's desperate and depraved lifestyle finally consumes her.",Drama,6.2,7548.0
21711,68334,The Candidate,1972,1972-06-29,1600000,2500000,110,6.522,139,"Bill McKay is a candidate for the U.S. Senate from California. He has no hope of winning, so he is willing to tweak the establishment.","Comedy, Drama",7.0,13467.0
96399,1566501,For Greater Glory: The True Story of Cristiada,2012,2012-06-01,12000000,9622846,145,6.691,139,"A chronicle of the Cristeros War (1926-1929), which was touched off by a rebellion against the Mexican government's attempt to secularize the country.","History, Drama",6.6,5630.0
18935,92974,Ernest Goes to Camp,1987,1987-05-22,3000000,23509382,92,5.158,139,"Ernest, a lovable loser who works as a summer camp handyman and dreams of becoming a guidance counselor, must find a way to inspire a group of juvenile delinquents while stopping a shady strip mining company from closing the camp as well.","Comedy, Family",5.5,13334.0
2165,280870,Liberty Stands Still,2002,2002-01-18,11000000,595214,96,5.351,138,"As the heir and current marketing director for one of the nation's biggest gun manufacturers, Liberty Wallace is indifferent to the atrocities made possible through her business and her CEO husband, Victor. On her way to see her actor lover, Liberty ends up chained to a food cart full of explosives -- all at the insistence of ""Joe"", a sniper whose young daughter was a victim of gun violence, and who now has Liberty in his sights.","Thriller, Action, Drama",5.7,8371.0
76349,1772230,1911,2011,2011-07-03,30000000,3807134,99,5.7,138,China's first President Sun Yat-Sen and military commander Huang Xing lead the revolutionary Wuchang Uprising in a bid to put an end to the reign of the Qing Dynasty.,"Adventure, Drama, Action, History, War",5.7,6843.0
34223,92147,Vamp,1986,1986-07-18,3300000,4941117,93,5.9,138,"Two fraternity pledges go to a sleazy bar in search of a stripper for their college friends, unaware it is occupied by vampires.","Comedy, Horror",5.9,8150.0
30239,1156173,Vincere,2009,2009-05-20,13000000,5701481,128,6.786,138,"The story of the descent into madness of Mussolini's secret first wife, Ida Dasler, who was seduced by his passion and vigor but blind to the fascist dictator's many flaws.","Drama, History",6.9,6122.0
9054,119214,Gone Fishin',1997,1997-05-30,53000000,19745922,94,4.764,138,Two fishing fanatics get in trouble when their fishing boat gets stolen while on a trip.,Comedy,4.9,11124.0
50987,1272011,Fort Apache Napoli,2009,2009-03-27,4800000,785422,105,7.094,138,"The story of Giancarlo Siani, a journalist killed by the Neapolitan Mafia in 1985.","History, Drama",7.2,1264.0
47607,1570989,Tiny Furniture,2010,2010-11-12,65000,416498,99,5.7,138,"After graduating from film school, Aura returns to New York to live with her photographer mother, Siri, and her sister, Nadine, who has just finished high school. Aura is directionless and wonders where to go next in her career and her life. She takes a job in a restaurant and tries unsuccessfully to develop relationships with men, including Keith, a chef where she works, and cult Internet star Jed.","Romance, Comedy, Drama",6.2,15432.0
1285,444505,Torrente 3: The Protector,2005,2005-09-30,5473145,19888231,91,5.351,138,"A popular and beautiful politician plans to expose the evil-doings of a multinational corporation. Hoping to silence her, the corporation's top executives decide to hire the most incompetent detective they can find to act as her bodyguard.","Comedy, Crime",5.6,7041.0
12278,91991,Soul Man,1986,1986-10-24,4500000,35000000,104,5.344,138,"A caucasian prospective grad student's affluent family won't pay his way through law school, so he takes tanning pills to darken his skin in order to qualify for an African-American scholarship at Harvard. He soon gets more than he bargained for, as he begins to learn what life is really like for blacks in America.",Comedy,5.3,9852.0
332718,3576728,Bilal: A New Breed of Hero,2016,2016-09-08,30000000,1750000,105,6.855,138,"A thousand years ago, one boy with a dream of becoming a great warrior is abducted with his sister and taken to a land far away from home. Thrown into a world where greed and injustice rule all, Bilal finds the courage to raise his voice and make a change. Inspired by true events, this is a story of a real hero who earned his remembrance in time and history.","Action, Adventure, Animation, History",7.5,19318.0
44571,1038685,The King of Fighters,2010,2010-08-26,12000000,2000371,93,5.014,137,"The King of Fighters movie will introduce a new science fiction spin into the setting established in the games universe by following the surviving members of three legendary fighting clans who are continually whisked away to other dimensions by an evil power. As the fighters enter each new world they battle that universes native defenders, while the force that brought them seeks to find a way to invade and infect our world.","Action, Thriller, Science Fiction",3.1,4771.0
8060,804505,Married Life,2007,2007-09-12,12000000,2888315,90,5.7,137,"A very gentle middle-aged man is married, but when he falls in love with another woman, he decides that to divorce his wife would humiliate her too much – so instead he decides to kill her.","Crime, Drama, Romance",6.2,10151.0
12568,412536,Brideshead Revisited,2008,2008-07-25,20000000,13204291,133,6.343,137,"Based on Evelyn Waugh's 1945 classic British novel, Brideshead Revisited is a poignant story of forbidden love and the loss of innocence set in England prior to the Second World War.","Drama, Romance",6.6,14316.0
16363,83642,The Best Little Whorehouse in Texas,1982,1982-07-23,35000000,69701637,114,6.164,137,"The town sheriff and a madame team up to stop a television consumer advocate from shutting down the local whorehouse, the famed Chicken Ranch.",Comedy,6.1,13326.0
5853,68468,Deep Throat,1972,1972-06-12,25000,100000000,61,5.307,137,Linda's frustration with her inability to achieve orgasm causes a friend to recommend that she see a sex therapist about her problem. During the exam the therapist discovers that Linda's clitoris is located in her throat and recommends deep throating as a treatment to her ailment. Linda then goes on to experiment with this new technique as she searches for a husband.,Comedy,5.0,7294.0
34549,273799,Max Keeble's Big Move,2001,2001-10-05,25000000,18634654,86,5.8,137,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.","Comedy, Family",5.5,9381.0
396616,4353996,The King's Choice,2016,2016-09-29,7500000,9100000,133,6.824,136,"On 9 April 1940, German soldiers arrive in the city of Oslo. The King of Norway faces a choice that will change his country forever.  The King's Choice is a story about the three most dramatic days in Norway's history, the royal family's escape and King Haakon's difficult choice after Nazi Germany's invasion of Norway.","War, Action, Drama",7.1,11105.0
24126,108517,Warlock: The Armageddon,1993,1993-05-01,3000000,3902679,98,5.257,136,"Every six hundred years, a great evil has the opportunity to escape and unleash Armageddon. A group of five stones has the power to either free the evil, or banish it for another six hundred years. An order of Druids battles with a Warlock determined to unleash his father upon the world.","Fantasy, Horror, Science Fiction, Action",5.4,7533.0
69938,1988573,Trap.com,2011,2011-07-08,1483515,7586448,95,5.0,136,"Exposed by his girlfriend through a video on the Internet, Bruno tries to revive his reputation, but all he can do is get into a series of traps (Cilada, in Portuguese). Cilada.com is a comedy about love and betrayal that shows the power of the Internet to transform small intimacies and slips in fame and constraints globalized.","Comedy, Romance",5.2,2153.0
34024,107322,King of the Hill,1993,1993-08-20,8000000,1214231,103,6.805,136,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.","Drama, History",7.3,9402.0
50719,93974,"Silent Night, Deadly Night Part 2",1987,1987-04-10,250000,154323,88,4.4,136,"After being traumatized by his brother Billy's murderous rampage years earlier, Ricky Caldwell has become a serial killer himself and is now living in a mental hospital. Relating his story to a psychiatrist, Ricky recounts the details of their murder sprees and vows to avenge his brother's death.","Comedy, Horror",3.9,10508.0
27584,1247667,High School,2010,2010-06-03,10000000,221590,99,5.7,136,"A high school valedictorian who gets baked with the local stoner finds himself the subject of a drug test. The situation causes him to concoct an ambitious plan to get his entire graduating class to face the same fate, and fail.",Comedy,5.7,8170.0
41291,84445,One from the Heart,1982,1982-02-11,26000000,636796,107,5.7,136,"Hank and Frannie don't seem to be able to live together anymore. After a five-year relationship, lustful and dreamy Frannie leaves down-to-earth Hank on the anniversary of their relationship. Each one of them meets their dream mate, but as bright as they may seem, they are but a stage of lights and colors. Will true love prevail over a seemingly glamorous passion?","Drama, Romance",6.5,9092.0
354072,4967094,Our Times,2015,2015-08-13,2700000,82027760,134,7.32,136,"Office worker Truly Lin goes on a journey through her memories. 20 years ago, she had a crush on the most popular guy in school. Taiyu, a ruffian and a bully, is in love with the campus belle. Truly teams up with Taiyu to tear the golden couple apart and help each other to get the ones they love.","Romance, Comedy",7.4,6688.0
15394,285861,Owning Mahowny,2003,2003-05-02,10000000,1271244,104,6.8,136,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.","Crime, Drama, Thriller",7.0,16134.0
4435,249371,Aśoka,2001,2001-09-13,17000000,19000000,175,6.438,136,"A young Prince Asoka works to perfect his skills in battle and also deals with family conflict. During a struggle with one of his step-brothers, his mother urges Asoka to escape to stay alive. While away, Asoka meets Kaurwaki and falls in love, but must use his skills as a warrior to protect her. A dangerous and heartbreaking web of conspiracy follows, which leads Asoka to embrace a Buddhist path.","Action, Adventure, Drama, History, Romance, War",6.4,16274.0
77117,1937339,Sunny,2011,2011-05-04,3550000,48000000,124,7.886,136,"Seven girls become good friends in high school, then events pull them apart for 25 years. When one of the friends lies dying in a hospital, she wishes to see each of them one last time.","Drama, Comedy",7.7,7086.0
310121,3236120,I'll See You in My Dreams,2015,2015-05-15,1000000,7449681,92,6.352,135,"A sudden loss disrupts Carol’s orderly life, propelling her into the dating world for the first time in 20 years. Finally living in the present tense, she finds herself swept up in not one, but two unexpected relationships that challenge her assumptions about what it means to grow old.","Drama, Comedy",6.7,9825.0
78461,1781775,Beneath the Darkness,2012,2012-01-06,7300000,23998,96,4.759,135,"After watching their best friend get murdered, a group of teens struggle to expose a local hero as the vicious killer and keep from becoming his next victims.","Thriller, Horror",4.5,6580.0
36094,100680,Stanley & Iris,1990,1990-02-09,23000000,5820015,104,6.384,135,"An illiterate cook at a company cafeteria tries for the attention of a newly widowed woman. As they get to know one another, she discovers his inability to read. When he is fired, she takes on trying to teach him to read in her kitchen each night.","Drama, Romance",6.4,9399.0
12488,119196,The Gingerbread Man,1998,1998-01-23,25000000,1677131,114,5.552,135,"A successful Savannah defense attorney gets romantically involved with a sexy, mysterious waitress troubled by psychopaths and dark family secrets.","Thriller, Drama",5.7,12224.0
35688,1391137,Why Did I Get Married Too?,2010,2010-04-02,20000000,60072596,121,6.467,135,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.,"Comedy, Romance",4.8,10828.0
40001,117104,Mrs. Winterbourne,1996,1996-04-19,25000000,10082005,105,6.68,135,"Connie Doyle is eighteen, pregnant and alone. She accidentally ends up on a train where she meets Hugh Winterbourne and his wife pregnant Patricia. The train wrecks and she wakes up in the hospital to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.","Romance, Drama",6.3,9309.0
11380,166110,Bones,2001,2001-10-24,10000000,7316658,96,4.667,135,"Over 20 years after his death, local legend and benefactor Jimmy Bones returns as a ghost to avenge those who killed him and restore his neighborhood","Horror, Thriller",4.5,8624.0
10690,120199,Space Truckers,1996,1996-03-01,25000000,1614266,95,5.419,135,John Canyon is one of the last independent space transport entrepreneurs. Rough times force him to carry suspicious cargo to Earth without questions being asked. During the flight the cargo turns out to be multitude of unstoppable and deadly killer robots.,"Comedy, Science Fiction, Thriller, Adventure",5.4,9761.0
21297,1324059,Wake Up Sid,2009,2009-10-02,3000000,11000000,138,7.141,135,"Wake Up Sid! is the story of a lazy Mumbai college student who does absolutely nothing, with a turn of events will Sid realize his potential in this world and become a success in the fast-paced life of Mumbai.","Comedy, Drama, Romance",7.6,37350.0
16450,977214,Hero Wanted,2008,2008-03-28,6,10,95,5.341,135,"Liam Case is a garbage man whose life hasn't quite turned out the way he expected it would. In order to impress the girl of his dreams, Liam plans an elaborate heist that will culminate with him jumping in to save the day at the last minute. When the day of the heist arrives, however, the plan takes an unexpected turn and Liam winds up in the hospital.","Crime, Action, Thriller",5.5,7590.0
19380,105813,White Sands,1992,1992-04-24,22000000,9011574,101,5.9,135,"A small southwestern town sheriff finds a body in the desert with a suitcase and $500,000. He impersonates the man and stumbles into an FBI investigation.","Crime, Thriller, Action, Adventure",6.0,9704.0
17796,109838,Freaked,1993,1993-09-11,13000000,29296,80,5.952,135,"A vain actor, his best friend, and an activist end up at a mutant freak farm run by a weirdo scientist.","Comedy, Science Fiction, Horror",6.4,9322.0
25066,114609,Tales from the Hood,1995,1995-05-24,6000000,12000000,97,6.152,135,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,"Horror, Crime, Thriller",6.6,11179.0
22423,101984,Guilty by Suspicion,1991,1991-03-15,13000000,9480198,100,6.489,135,This compelling story vividly recreates Hollywood's infamous 'Blacklist Era'. The witch-hunt has begun and director David Merrill can revive his stalled career by testifying against friends who are suspected communists. Merrill's ex wife shares a whirlpool of scandals that draws them closer together while his chances for ever making movies again slips further away...,"Drama, Thriller",6.6,10483.0
19259,90274,Volunteers,1985,1985-08-16,10000000,19875740,107,5.4,135,"After his rich father refuses to pay his debt, compulsive gambler Lawrence Bourne III joins the Peace Corps to evade angry creditors. In Thailand, he is assigned to build a bridge for the local villagers with the help of American-As-Apple-Pie WSU Grad Tom Tuttle and the beautiful and down-to earth Beth Wexler.  What they don't realize is that the bridge is coveted by the U.S. Army, a local Communist force, and a powerful drug lord. Together with the help of At Toon, the only English speaking native, they must fight off the three opposing forces and find out what is right for the villagers, as well as themselves.",Comedy,5.5,11722.0
18681,120662,Eye of the Beholder,1999,1999-09-04,15000000,17589705,109,4.978,134,"A reclusive surveillance expert is hired to spy on a mysterious blackmailer, who just may be a serial killer.","Mystery, Thriller",5.0,16626.0
22355,1167599,Wickie the Mighty Viking,2009,2009-09-09,11000000,32000000,85,5.825,134,"One morning our little Viking village of Flake is raided by frightening looking spooky demons who kidnap all the children… except for Wickie, who was stuck in a tree trying to use a kite to learn to fly.","Comedy, Family, Action, Adventure",5.6,3798.0
91070,1726589,L!fe Happens,2011,2011-06-18,930000,30905,100,5.44,134,"A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby.",Comedy,5.6,8277.0
402688,5187886,Abracadabra,2017,2017-08-04,5200000,2114260,96,5.175,134,A housewife struggles with her husband after he is possessed by a ghost.,Comedy,5.7,2768.0
259720,2372678,2 States,2014,2014-04-17,4587786,22414611,149,6.59,134,"A man and a woman come from two very different cultural backgrounds, and decide that they won't get married until they convince their parents. As feared, differences between the families pose a hurdle.","Comedy, Romance, Drama",6.9,28466.0
566927,9208444,Impractical Jokers: The Movie,2020,2020-02-21,3000000,10700000,92,6.6,134,The story of a humiliating high school mishap from 1992 that sends the Impractical Jokers on the road competing in hidden-camera challenges for the chance to turn back the clock and redeem three of the four Jokers.,Comedy,5.7,7763.0
12574,106613,Cop and ½,1993,1993-04-02,4000000,40700000,93,4.515,134,"When a pint-sized 8-year-old kid witnesses a murder he offers to help the police, if they make him a cop, too. Saddled with this streetwise sidekick, a hardboiled cop is forced to take his new partner seriously as they race the clock to bring the bad guys to justice.","Action, Comedy, Family",4.2,9549.0
14071,1185420,Dostana,2008,2008-11-13,10000000,20000000,145,6.218,133,Two straight guys who pretend to be a couple to secure a posh Miami apartment fall for their gorgeous roommate. Hilarity ensures as Kunal and Sameer strive to convince everyone they are a couple while secretly trying to win Neha's heart.,"Drama, Comedy, Romance",6.4,17325.0
14467,473367,Jaane Tu... Ya Jaane Na,2008,2008-07-04,2300000,11100000,155,6.801,133,Two best friends being convinced that they are not in love search for each other's love.,"Drama, Comedy, Romance",7.4,29517.0
58699,1242599,Bellflower,2011,2011-04-16,17000,101236,106,5.936,133,"Two friends spend all their free time building flame-throwers and weapons of mass destruction in hopes that a global apocalypse will occur and clear the runway for their imaginary gang ""Mother Medusa"".","Action, Drama, Romance",6.3,8260.0
24936,250323,The Deep End,2001,2001-01-21,3000000,10031529,101,6.086,133,"With her husband Jack perpetually away at work, Margaret Hall raises her children virtually alone. Her teenage son is testing the waters of the adult world, and early one morning she wakes to find the dead body of his gay lover on the beach of their rural lakeside home. What would you do? What is rational and what do you do to protect your child? How far do you go and when do you stop?","Mystery, Thriller, Crime, Drama",6.5,12494.0
51017,1787759,Madea's Big Happy Family,2011,2011-04-22,25000000,53213633,106,6.758,132,"When Shirley, Madea's niece, receives distressing news about her health, the only thing she wants is her family gathered around her. However, Shirley's three adult children are too preoccupied with their own troubled lives to pay attention to their mother. It is up to Madea, with the help of rowdy Aunt Bam, to bring the clan together and help Shirley deal with her crisis.","Comedy, Drama",4.9,9145.0
57353,1446147,Cat Run,2011,2011-04-01,25000000,65708,106,5.326,132,"When a sexy, high-end escort holds the key evidence to a scandalous government cover-up, two bumbling young detectives become her unlikely protectors from a ruthless assassin hired to silence her.","Action, Comedy, Thriller",5.5,5916.0
137548,1946347,Gladiators of Rome,2012,2012-10-18,40000000,10079201,94,5.7,132,"A new hero is born in this hilarious, animated adventure of epic proportions! Timo, a student at the Gladiators? Academy in Rome, has no desire to become a legendary gladiator like his stepfather. That is, until the mesmerizing Lucilla walks into his life.  With the help of an unlikely band of sidekicks, Timo is determined to be the gladiator of her dreams and embarks on an action-packed journey to become the Colosseum?s first victor!","Animation, Family",5.2,1745.0
430474,4105584,Deep,2017,2017-05-12,6000000,10972300,92,5.97,132,"In 2100, when humanity has abandoned the earth, a colony of extravagant creatures still thrives in the deepest abyss of the ocean.","Animation, Family, Adventure",4.2,1726.0
10696,118589,Glitter,2001,2001-09-21,22000000,5271666,104,4.405,132,"A young woman is catapulted into pop stardom, with her already-famous DJ boyfriend calling the shots.","Drama, Music, Romance",2.5,23408.0
555285,9185206,"Are You There God? It's Me, Margaret.",2023,2023-03-29,30000000,21826840,107,7.3,132,"When her family moves from New York City to New Jersey, an 11-year-old girl navigates new friends, feelings, and the beginning of adolescence.","Comedy, Drama",7.3,38490.0
15259,86998,Breakin',1984,1984-01-10,1200000,38682707,90,6.788,132,A struggling young dancer joins forces with two breakdancers and together they become a street sensation.,"Music, Comedy, Drama, Romance",5.9,7944.0
15389,100142,Metropolitan,1990,1990-08-03,225000,2900000,99,6.841,132,"A radical student is adopted by a group of young New Yorkers, serves as a catalyst to alter his and their lives. Gathering in a Manhattan apartment, the group of friends meet to discuss social mobility, Fourier's socialism and play bridge in their cocoon of upper-class society - until they are joined by a man with a critical view of their way of life.","Comedy, Drama, Romance",7.2,13761.0
10448,110944,Rapa Nui,1994,1994-09-09,20000000,305070,107,6.28,132,Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year.,Adventure,6.4,5723.0
15624,435623,Conversations with Other Women,2006,2006-06-07,450000,973525,84,6.277,132,"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present.","Drama, Romance",6.9,13551.0
12704,93278,Ishtar,1987,1987-05-15,55000000,14375181,107,4.443,132,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime.","Comedy, Adventure",4.8,12820.0
10368,120857,Tea with Mussolini,1999,1999-03-25,12000000,21001563,117,6.3,131,"Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.","Comedy, Drama, War",6.9,13845.0
192558,2203308,Aashiqui 2,2013,2013-04-26,1300000,16000000,132,6.924,131,"A young woman meets a failing musician who launches her singing career, but their relationship is doomed when people assume he's with her for her fame and fortune.","Drama, Romance",7.1,38406.0
2895,118632,The Apostle,1997,1997-12-19,5000000,19868354,134,6.4,131,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",Drama,7.2,16005.0
46029,118001,Two Much,1995,1995-12-01,24000000,1141556,118,5.408,131,"Art Dodge is a painter-turned-gallerist drowning in debt. He gets in over his head when a con job leads to an engagement with a rich divorcee. He gets in deeper when he falls for her sister, and invents a twin brother to be her beau; and deeper still when his fiancée's ex-husband comes looking for revenge.","Comedy, Romance",5.4,6350.0
398535,4434004,Udta Punjab,2016,2016-06-17,5980000,14900000,148,7.16,131,"Drug abuse and the darker side of Punjab rear their heads in the intense, interwoven tales of a policeman, a doctor, a migrant worker, and a rockstar.","Action, Crime, Drama",7.7,34175.0
16972,79180,The Frisco Kid,1979,1979-07-06,9200000,9346177,119,6.069,131,"Rabbi Avram arrives in Philadelphia from Poland en route to San Francisco where he will be a congregation's new rabbi. An innocent and inexperienced traveller, he is tricked by con men to pay for the trip to go west, then they leave him and his belongings scattered along a deserted road. He is befriended by a stranger, Tommy, who is a bank robber and have many adventures during their journey.","Adventure, Comedy, Western",6.4,11124.0
22189,99747,Havana,1990,1990-12-11,40000000,9243140,144,5.744,131,"An American professional gambler named Jack Weil decides to visit Havana, Cuba to gamble. On the boat to Havana, he meets Roberta Duran, the wife of a revolutionary, Arturo. Shortly after their arrival, Arturo is taken away by the secret police, and Roberta is captured and tortured. Jack frees her, but she continues to support the revolution.","Drama, Romance",6.1,9198.0
34376,102395,Mannequin Two: On the Move,1991,1991-05-17,13000000,3752426,95,5.821,131,"Although Jason works as a department store clerk, he is also a reincarnated prince. Long ago, his beloved Jessie was snatched away from him by an evil wizard who used his powers to transform her into wooden statue. Now Jessie is in Jason's department store as a mannequin. When he encounters her, she awakens from her thousand-year sleep. They quickly revive their romance, but the evil wizard has been reincarnated as well, and he's up to no good.","Fantasy, Comedy, Science Fiction, Romance",4.5,7284.0
37753,104006,Consenting Adults,1992,1992-10-16,18000000,21591728,99,5.3,130,"Richard and Priscilla Parker are an ordinary suburban couple whose lives are invaded and rocked by their hedonistic, secretive new neighbors, Eddy and Kay Otis.","Thriller, Drama",5.7,8872.0
70590,1948150,Singham,2011,2011-07-22,3062000,25034000,143,6.5,130,"An honest, small town cop is transferred to a big city that is controlled by a crime boss that he had once humiliated.","Drama, Action, Crime",6.8,22486.0
16941,332658,Intermission,2003,2003-08-29,5000000,4856298,105,6.131,130,"A raucous story of the interweaving lives and loves of small-town delinquents, shady cops, pretty good girls and very bad boys. With Irish guts and grit, lives collide, preconceptions shatter and romance is tested to the extreme. An ill-timed and poorly executed couple's break-up sets off a chain of events affecting everyone in town.","Comedy, Crime, Drama",6.8,17349.0
24546,358294,Into the Sun,2005,2005-11-26,15000000,175563,97,4.427,130,"After the assassination of Tokyo's Governor by Yakuza members, the CIA bureau chief (William Atherton) for Tokyo puts out a call to an agent (Steven Seagal) that had been raised in Japan and trained by ex-Yakuza. Using his former ties, he quickly determines that a war is brewing between old-guard Yakuza members and a young, crazed leader (Takao Osawa) with ties to the Chinese Tong.","Action, Thriller",4.3,8334.0
32047,82945,Prince of the City,1981,1981-08-19,8600000,8124257,167,7.065,130,"New York City detective Daniel Ciello agrees to help the United States Department of Justice help eliminate corruption in the police department, as long as he will not have to turn in any close friends. In doing so, Ciello uncovers a conspiracy within the force to smuggle drugs to street informants.","Drama, Thriller, Crime",7.4,10650.0
22556,954990,The Yellow Handkerchief,2009,2009-11-19,15000000,317000,102,6.2,130,A road trip through Louisiana transforms three strangers who were originally brought together by their respective feelings of loneliness.,"Drama, Romance",6.7,9252.0
33055,91575,Murphy's Law,1986,1986-04-18,6000000,9947631,100,6.046,130,"A tough police detective escapes from custody after being framed and arrested for the murder of his ex-wife, and must now find the real killer and prove his innocence.","Action, Mystery, Thriller",5.9,7433.0
280690,2372222,Kick,2014,2014-07-25,22000000,55000000,146,5.754,130,"An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.","Action, Romance, Comedy, Crime",5.9,76956.0
586101,7541720,Music,2021,2021-01-14,16000000,645949,107,5.608,130,"Zu, a free spirit estranged from her family, suddenly finds herself the sole guardian of her half-sister, Music, a teenager on the autism spectrum whose whole world order has been beautifully crafted by her late grandmother. The film soon challenges whether it is Zu or Music who has a better view of the world, and that love, trust, and being able to be there for each other is everything.","Music, Drama",3.2,9673.0
31060,1193516,Recep Ivedik,2008,2008-02-22,500000,28548025,102,4.832,130,"A man finds the wallet of a rich man and takes a rigorous trip in an old car to return it, finding an old love and a new life of luxury awaiting.",Comedy,5.0,31500.0
35614,108395,A Troll in Central Park,1994,1994-10-07,23000000,71368,76,5.077,130,"A friendly troll with a magic green thumb grows one flower too many for the queen, whose laws require all trolls to be mean ugly and scare humans whenever possible. As a punishment, he is exiled to a world of concrete, where he should live a life of proper trolldom: Manhattan.","Fantasy, Animation, Science Fiction, Family",5.3,7813.0
230266,2667960,Miss Julie,2014,2014-09-07,5500000,5000000,130,5.6,130,"Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.","Drama, Romance",5.5,6582.0
450314,4494382,Condorito: The Movie,2017,2017-10-12,8000000,8431194,88,7.004,130,Condorito must find a way to rescue his mother in law from an ancient race of aliens which wants to enslave the universe once again.,"Adventure, Animation, Comedy",5.3,1042.0
37080,1121977,Mother and Child,2009,2009-11-07,7000000,4000000,125,6.696,130,"The lives of three women have a commonality: adoption. Karen is a physical therapist who regrets that, as a teenager, she gave up her daughter for adoption. Elizabeth was an adopted child and is now a successful lawyer, but her personal life lacks warmth. Lucy and her husband have failed to conceive and now hope to adopt a baby to make their family complete.","Drama, Romance",7.2,13330.0
110402,2328813,Hard to Be a God,2013,2013-02-27,7000000,1310673,177,6.7,129,"A group of scientists is sent to the planet Arkanar to help the local civilization, which is in the Medieval phase of its own history, to find the right path to progress. Their task is a difficult one: they cannot interfere violently and in no case can they kill. The scientist Rumata tries to save the local intellectuals from their punishment and cannot avoid taking a position.","Drama, Science Fiction",6.5,7007.0
